"IDPIF","zIndex","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","DESC_CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2004290103","624","344.0000","1046.4157913909","0","0","4","ANDALUCIA","29","MALAGA","ANTEQUERA","MOLLINA","37.17534200","-4.68233500","2004-07-26","3200","2905","0","2","FUMADORES","178","8","9","128557","537959"
"2002330335","625","344.0000","1046.4157913909","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-01-29","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","9","1","0","0","144786"
"2005152180","626","341.0000","1041.84294012424","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","NEGREIRA","42.89630600","-8.86255200","2005-08-22","1685","1715","1","4","Otras motivaciones","69","9","4","0","0"
"2005363088","627","340.8000","1041.5373695237","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","CALDAS DE REIS","42.56536400","-8.72765800","2005-08-22","820","1820","1","4","Provocados por pastores y ganaderos para regenerar el pasto","87","9","5","13430","529308"
"2006490042","628","340.0000","1040.31418957202","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","LUBIAN","42.05319900","-6.92154800","2006-02-11","2310","2490","1","4","Sin datos","35","0","1","2001","0"
"2006151763","629","340.0000","1040.31418957202","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","RIBEIRA","42.63033900","-8.98374300","2006-08-09","1000","2595","1","4","Otras motivaciones","57","9","0","0","1087577"
"2003370120","630","340.0000","1040.31418957202","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","PERALEJOS DE ARRIBA","41.01017400","-6.31137900","2003-08-10","240","1500","0","1","RAYO","95","8","2","0","26050"
"2003240057","631","340.0000","1040.31418957202","0","0","17","CASTILLA Y LEON","24","LEON","LA BAÑEZA","LUYEGO","42.33668600","-6.23526200","2003-04-03","2430","2520","0","3","MANIOBRAS MILITARES","20","1","0","0","0"
"2001370100","632","340.0000","1040.31418957202","0","0","17","CASTILLA Y LEON","37","SALAMANCA","BEJAR","S ESTEBAN DE LA SIERRA","40.51515800","-5.87535200","2001-08-12","540","1830","1","4","Sin datos","157","7","7","0","12533"
"2007490109","633","338.0000","1037.24992904372","0","0","17","CASTILLA Y LEON","49","ZAMORA","BERMILLO DE SAYAGO","BERMILLO DE SAYAGO","41.38014400","-6.16201100","2007-07-31","250","1790","1","4","Provocados por cazadores para facilitar la caza","126","14","7","0","0"
"2006030103","634","338.0000","1037.24992904372","0","0","9","C. VALENCIANA","3","ALICANTE","LA MARINA ALTA","VALL DE GALLINERA","38.84814500","-0.20499000","2006-09-14","2150","2885","1","4","Sin datos","69","6","13","0","47197"
"2005450241","635","338.0000","1037.24992904372","0","0","11","CASTILLA-MANCHA","45","TOLEDO","MONTES DE NAVAHERMOSA","SAN PABLO DE LOS MONTES","39.51980700","-4.26785900","2005-08-16","1620","4500","1","4","Provocados por cazadores para facilitar la caza","199","26","9","0","188448"
"2002210093","636","337.1000","1035.86805449611","0","0","4","ANDALUCIA","21","HUELVA","EL CONDADO","MANZANILLA","37.46694600","-6.46426200","2002-07-15","448","1196","1","4","Provocados por cazadores para facilitar la caza","166","17","20","24374","181273"
"2004151577","637","337.0000","1035.71439906925","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","NEGREIRA","42.86834200","-8.82714700","2004-06-15","2675","3083","1","4","Sin datos","29","7","3","0","243886"
"2006361453","638","336.7300","1035.29941550581","0","0","3","GALICIA","36","PONTEVEDRA","DEZA-TABEIROS","LALÍN","42.72926800","-8.14446300","2006-08-04","1170","1815","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","64","14","1","17007","697740"
"2005110087","639","335.6800","1033.68400681337","0","0","4","ANDALUCIA","11","CADIZ","CAMPO DE GIBRALTAR","SAN ROQUE","36.20662100","-5.36635900","2005-06-27","2415","3705","0","2","OTRAS NEGLIGENCIAS (ACTIVIDADES APÍCOLAS)","375","14","11","0","0"
"2005322969","640","335.0000","1032.63648914596","0","0","3","GALICIA","32","OURENSE","A LIMIA","XINZO DE LIMIA","42.36396600","-7.52066100","2005-08-18","910","3100","1","4","Sin datos","59","7","4","0","0"
"2005120005","641","334.0000","1031.09408874935","0","0","9","C. VALENCIANA","12","CASTELLON","LA PLANA ALTA","CABANES","40.18946800","0.18950300","2005-01-24","1275","2385","1","4","Provocados por pirómanos","34","4","4","0","0"
"2005151825","642","332.8700","1029.34839492758","0","0","3","GALICIA","15","A CORUÑA","FERROL","NEDA","43.50601300","-8.11102000","2005-08-15","1510","3010","1","4","Otras motivaciones","114","12","11","0","0"
"2006230120","643","332.5000","1028.77615230968","0","0","4","ANDALUCIA","23","JAEN","SIERRA MAGINA","JÓDAR","37.83660700","-3.37302300","2006-08-21","1180","1530","0","2","QUEMA DE BASURA","180","6","10","0","0"
"2009490516","644","332.0000","1028.00234539138","0","0","17","CASTILLA Y LEON","49","ZAMORA","TABARA","FERRERUELA","41.78780700","-5.96039300","2009-08-23","1291","2691","1","4","Provocados por cazadores para facilitar la caza","99","11","3","0","0"
"2004100258","645","330.8200","1026.17384758783","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","ALCUÉSCAR","39.20358000","-6.29404800","2004-06-30","378","707","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","50","3","4","0","0"
"2009490549","646","330.6800","1025.95669091466","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","FIGUERUELA DE ARRIBA","41.88498700","-6.56784800","2009-09-03","625","2550","1","4","Provocados para ahuyentar animales (lobos, jabalíes)","93","7","5","0","0"
"2006320997","647","330.0000","1024.90127544389","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","VILAMARÍN","42.46782300","-7.89656500","2006-08-06","3205","6630","1","4","Sin datos","152","8","4","0","180486"
"2005323139","648","330.0000","1024.90127544389","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","AMOEIRO","42.27110000","-7.52721200","2005-08-21","5270","5920","0","2","OTRAS NEGLIGENCIAS (OTRAS)","54","8","7","0","0"
"2004322255","649","330.0000","1024.90127544389","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","CENLLE","42.37702900","-8.09994600","2004-07-24","5105","5865","1","4","Sin datos","46","43","13","0","999088"
"2002390092","650","330.0000","1024.90127544389","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 4","CABUÉRNIGA","43.21396600","-4.30307800","2002-01-26","1710","1770","1","4","Provocados por pastores y ganaderos para regenerar el pasto","22","0","0","5190","40320"
"2006490231","651","329.0000","1023.34721651289","0","0","17","CASTILLA Y LEON","49","ZAMORA","TABARA","RIOFRIO DE ALISTE","41.83866900","-6.18183800","2006-08-31","600","3720","1","4","Sin datos","168","17","10","30419","0"
"2001060207","652","328.8600","1023.1294598945","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","DON BENITO","38.94491100","-5.89155000","2001-07-23","700","1720","0","5","CAUSA DESCONOCIDA","39","5","4","0","0"
"2002330684","653","327.0000","1020.23199705802","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","GRANDAS DE SALIME","43.19769500","-6.90079700","2002-02-02","0","0","0","6","INCENDIO REPRODUCIDO","11","1","0","0","615684"
"2002470044","654","326.6100","1019.62342031991","0","0","17","CASTILLA Y LEON","47","VALLADOLID","QUINTANILLA DE ONESIMO","VALBUENA DE DUERO","41.66466900","-4.28223000","2002-07-27","505","624","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","64","16","4","3549","30048"
"2006390319","655","325.0000","1017.10723628205","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.26925500","-3.63252000","2006-03-26","1290","1380","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","8","0","0","317","2816"
"2002151839","656","325.0000","1017.10723628205","0","0","3","GALICIA","15","A CORUÑA","SANTIAGO-MESETA INTERIOR","TEO","42.79185800","-8.57014300","2002-08-31","1805","3140","1","4","Provocados por pastores y ganaderos para regenerar el pasto","105","14","14","0","202306"
"2005440144","657","324.5000","1016.3245449493","0","2","10","ARAGON","44","TERUEL","CUENCAS MINERAS","CAÑIZAR DEL OLIVAR","40.81698900","-0.61441300","2005-07-17","1170","2940","0","2","FUMADORES","226","16","8","0","136053"
"2005410092","658","323.8700","1015.33749481807","0","0","4","ANDALUCIA","41","SEVILLA","SIERRA NORTE","GUILLENA","37.63189100","-6.07698100","2005-07-29","475","2555","0","3","LÍNEAS ELÉCTRICAS","142","10","13","0","0"
"2007490134","659","321.3000","1011.30097612359","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","SAMIR DE LOS CAÑOS","41.67821400","-6.20705000","2007-08-05","471","1700","1","4","Sin datos","47","9","10","0","0"
"2001060299","660","321.0000","1010.82873655727","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","MÉRIDA","39.06145000","-6.40015900","2001-07-02","400","400","0","5","CAUSA DESCONOCIDA","68","13","4","0","0"
"2005290149","661","320.6600","1010.29326486765","0","0","4","ANDALUCIA","29","MALAGA","COSTA DEL SOL","CASARES","36.38899600","-5.24299800","2005-07-04","580","2320","0","3","LÍNEAS ELÉCTRICAS","480","18","10","116268","5855"
"2010090101","662","320.0400","1009.31608515004","0","0","17","CASTILLA Y LEON","9","BURGOS","MIRANDA DE EBRO","CONDADO DE TREVIÑO","42.72972200","-2.71130400","2010-08-26","417","8614","0","2","OTRAS NEGLIGENCIAS (OTRAS)","242","73","11","0","0"
"2009370310","663","320.0000","1009.25300880806","0","0","17","CASTILLA Y LEON","37","SALAMANCA","CIUDAD RODRIGO","OTRA PROVINCIA","40.84015100","-6.82938300","2009-08-19","480","2580","0","2","QUEMA DE MATORRAL (SIN ESPECIFICAR)","214","5","12","0","0"
"2008490234","664","320.0000","1009.25300880806","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","TREFACIO","42.14423800","-6.66408000","2008-04-06","865","1545","1","4","Provocados por pastores y ganaderos para regenerar el pasto","34","1","5","0","0"
"2007321043","665","320.0000","1009.25300880806","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CHANDREXA DE QUEIXA","42.33739100","-7.35114900","2007-11-10","1641","2306","1","4","Provocados por pastores y ganaderos para regenerar el pasto","49","4","2","0","97306"
"2006151568","666","320.0000","1009.25300880806","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","PORTO DO SON","42.72779800","-8.95326600","2006-08-06","2445","2625","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","112","2","0","0","912886"
"2002250008","667","320.0000","1009.25300880806","0","0","2","CATALUÑA","25","LLEIDA","VAL D ARAN","NAUT ARAN","42.71114400","0.88864800","2002-01-29","1035","2215","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","18","3","1","0","0"
"2007430104","668","319.9000","1009.09530070353","0","5","2","CATALUÑA","43","TARRAGONA","BAIX CAMP","MONT-ROIG DEL CAMP","41.04180300","0.93136100","2007-07-04","1751","3662","0","3","LÍNEAS ELÉCTRICAS","302","71","10","0","0"
"2009240616","669","317.9000","1005.93594635954","0","0","17","CASTILLA Y LEON","24","LEON","RIAÑO","BOCA DE HUERGANO","42.99058100","-4.93151800","2009-08-17","5133","5133","1","4","Sin datos","95","4","17","0","0"
"2006361716","670","317.4500","1005.22372320317","0","0","3","GALICIA","36","PONTEVEDRA","DEZA-TABEIROS","A ESTRADA","42.61222400","-8.48277900","2006-08-08","6340","6700","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","41","7","3","22716","0"
"2001210135","671","316.9200","1004.38423488905","0","1","4","ANDALUCIA","21","HUELVA","EL ANDEVALO","SANTA BÁRBARA DE CASA","37.76257900","-7.15262100","2001-08-04","420","450","1","4","Provocados por venganzas","98","5","7","0","95184"
"2005361301","672","316.0000","1002.92534135935","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","PONTEAREAS","42.17505500","-8.45764900","2005-03-18","835","925","1","4","Provocados por pirómanos","44","13","3","18867","612648"
"2006152167","673","313.0000","998.153266665628","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","PADRÓN","42.76742700","-8.58741100","2006-08-09","635","975","1","4","Sin datos","2","0","0","0","438355"
"2003130098","674","311.5000","995.75865322","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","PASTOS","PUERTOLLANO","38.65099400","-4.05886700","2003-07-29","600","1740","0","5","CAUSA DESCONOCIDA","101","12","6","0","3028512"
"2001180151","675","310.0000","993.358267278101","0","2","4","ANDALUCIA","18","GRANADA","SIERRA NEVADA (GR)","PINOS GENIL","37.16419600","-3.52207200","2001-08-24","635","945","0","2","QUEMA DE BASURA","234","12","12","0","104179"
"2009240276","676","308.2900","990.614732434365","0","0","17","CASTILLA Y LEON","24","LEON","VEGA DE ESPINAREDA","PERANZANES","42.84249800","-6.68069000","2009-03-22","973","1211","1","4","Sin datos","12","1","2","0","0"
"2008490346","677","308.0000","990.148700673831","0","0","17","CASTILLA Y LEON","49","ZAMORA","BERMILLO DE SAYAGO","FARIZA","41.36176300","-6.28667600","2008-08-28","4305","6075","0","3","MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS)","102","14","12","0","0"
"2007100126","678","307.0000","988.540009602159","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","RUANES","39.34554900","-6.00275400","2007-07-13","170","545","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","79","11","5","0","0"
"2003370101","679","306.6000","987.895799687144","0","0","17","CASTILLA Y LEON","37","SALAMANCA","GUIJUELO","MEMBRIBE DE LA SIERRA","40.70470400","-5.79690700","2003-08-05","210","1635","0","3","LÍNEAS ELÉCTRICAS","152","10","0","0","12353"
"2008390257","680","305.0000","985.314748118875","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.15120700","-3.76463200","2008-02-08","2820","2880","1","4","Provocados por pastores y ganaderos para regenerar el pasto","10","0","0","77","65466"
"2005040083","681","301.3500","979.401267109071","0","0","4","ANDALUCIA","4","ALMERIA","SIERRA NEVADA  (AL)","BEIRES","37.01801000","-2.77485300","2005-08-10","340","2665","0","2","ESCAPE DE VERTEDERO","212","13","10","88044","5882"
"2004270457","682","300.6900","978.328164148431","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","QUIROGA","42.48844900","-7.24658300","2004-06-06","1520","1660","0","1","RAYO","136","18","3","6850","61831"
"2009110055","683","300.2800","977.660946459808","0","0","4","ANDALUCIA","11","CADIZ","CAMPO DE GIBRALTAR","TARIFA","36.10490700","-5.76935200","2009-07-18","4323","13398","1","4","Sin datos","530","30","24","0","0"
"2009320526","684","300.0000","977.20502380584","0","0","3","GALICIA","32","OURENSE","A LIMIA","XINZO DE LIMIA","42.01244900","-7.77521300","2009-03-22","928","1405","0","5","CAUSA DESCONOCIDA","49","6","2","0","115637"
"2009060101","685","300.0000","977.20502380584","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","FUENTE DEL MAESTRE","38.50538500","-6.41414100","2009-07-29","670","5950","1","4","Provocados por cazadores para facilitar la caza","46","0","3","0","0"
"2006240451","686","300.0000","977.20502380584","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","VILLAFRANCA DEL BIERZO","42.70185700","-6.80745100","2006-09-08","5938","6418","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","67","5","5","0","0"
"2005490681","687","300.0000","977.20502380584","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PÍAS","42.09788300","-6.97108200","2005-08-15","9810","10169","0","2","OTRAS NEGLIGENCIAS (OTRAS)","37","0","4","24746","0"
"2004390018","688","300.0000","977.20502380584","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.26925500","-3.63252000","2004-02-03","3145","3235","0","5","CAUSA DESCONOCIDA","8","0","0","294","0"
"2003100109","689","300.0000","977.20502380584","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","ALCÁNTARA","39.62577900","-6.99831400","2003-06-12","515","845","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","35","2","1","0","0"
"2002240074","690","300.0000","977.20502380584","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.26897900","-6.41487700","2002-03-21","360","360","1","4","Provocados por pastores y ganaderos para regenerar el pasto","11","0","0","0","0"
"2002100518","691","300.0000","977.20502380584","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","VILLANUEVA DE LA VERA","40.14761500","-5.44188700","2002-07-02","3930","8510","0","5","CAUSA DESCONOCIDA","182","18","13","0","0"
"2001220044","692","300.0000","977.20502380584","0","0","10","ARAGON","22","HUESCA","LA JACETANIA","JACA","42.57471900","-0.54966400","2001-08-01","2845","4260","0","1","RAYO","79","2","3","84","1200066"
"2001151636","693","300.0000","977.20502380584","0","0","3","GALICIA","15","A CORUÑA","FISTERRA","CAMARIÑAS","43.17531400","-9.14773100","2001-09-09","1630","1980","1","4","Sin datos","96","7","7","0","1045125"
"2009130156","694","299.0000","975.574989270191","0","1","11","CASTILLA-MANCHA","13","CIUDAD REAL","MONTES NORTE","ALCOBA","39.35373200","-4.53137800","2009-07-02","568","2561","1","4","Sin datos","278","10","28","0","0"
"2004210088","695","298.0000","973.942226637544","0","0","4","ANDALUCIA","21","HUELVA","EL ANDEVALO","SANTA BÁRBARA DE CASA","37.80757400","-7.22910600","2004-07-11","280","446","1","4","Sin datos","108","12","8","0","17354"
"2007370174","696","297.0000","972.306722164286","0","0","17","CASTILLA Y LEON","37","SALAMANCA","CIUDAD RODRIGO","PUERTO SEGURO","40.79512900","-6.72914400","2007-08-18","1095","2730","1","4","Provocados por pastores y ganaderos para regenerar el pasto","144","9","8","0","4680"
"2003170157","697","297.0000","972.306722164286","0","0","2","CATALUÑA","17","GIRONA","BAIX EMPORDA","CASTELL-PLATJA D' ARO","41.81827100","3.03491800","2003-08-29","360","3480","0","3","LÍNEAS ELÉCTRICAS","617","99","20","0","0"
"2002180067","698","296.0000","970.668461991024","0","0","4","ANDALUCIA","18","GRANADA","LOS MONTES","VILLANUEVA DE LAS TORRES","37.54827300","-3.10461500","2002-06-26","530","1080","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","99","11","2","571","8926"
"2009330948","699","295.7800","970.307673552269","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","ILLANO","43.31657000","-6.79463200","2009-03-21","4786","6207","1","4","Provocados por pastores y ganaderos para regenerar el pasto","108","18","9","0","388947"
"2004060228","700","293.0000","965.737006911564","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","CASTUERA","38.79317800","-5.56870500","2004-07-28","190","335","1","4","Sin datos","54","7","0","0","0"
"2005361239","701","292.0000","964.087582980234","0","0","3","GALICIA","36","PONTEVEDRA","DEZA-TABEIROS","FORCAREI","42.62318800","-8.37364600","2005-03-17","445","665","1","4","Provocados por pastores y ganaderos para regenerar el pasto","55","8","8","43179","63185"
